season,week,player_id,player_name,fantasy_points_ppr,fantasy_points,recent_team,opponent_team,passing_yards,rushing_yards,receiving_yards
2021,1,00-0019596,T.Brady,27.16,27.16,TB,DAL,379.0,0.0,0.0
2021,2,00-0019596,T.Brady,29.64,29.64,TB,ATL,276.0,6.0,0.0
2021,3,00-0019596,T.Brady,28.68,28.68,TB,LA,432.0,14.0,0.0
2021,4,00-0019596,T.Brady,11.06,11.06,TB,NE,269.0,3.0,0.0
2021,5,00-0019596,T.Brady,37.74,37.74,TB,MIA,411.0,13.0,0.0
2021,6,00-0019596,T.Brady,17.98,17.98,TB,PHI,297.0,1.0,0.0
2021,7,00-0019596,T.Brady,24.44,24.44,TB,CHI,211.0,0.0,0.0
2021,8,00-0019596,T.Brady,25.2,25.2,TB,NO,375.0,2.0,0.0
2021,10,00-0019596,T.Brady,13.0,13.0,TB,WAS,220.0,2.0,0.0
2021,11,00-0019596,T.Brady,19.28,19.28,TB,NYG,307.0,10.0,0.0
2021,12,00-0019596,T.Brady,11.24,11.24,TB,IND,226.0,2.0,0.0
2021,13,00-0019596,T.Brady,28.62,28.62,TB,ATL,368.0,-1.0,0.0
2021,14,00-0019596,T.Brady,30.12,30.12,TB,BUF,363.0,16.0,0.0
2021,15,00-0019596,T.Brady,4.76,4.76,TB,NO,214.0,2.0,0.0
2021,16,00-0019596,T.Brady,14.38,14.38,TB,CAR,232.0,11.0,0.0
2021,17,00-0019596,T.Brady,26.4,26.4,TB,NYJ,410.0,0.0,0.0
2021,18,00-0019596,T.Brady,25.04,25.04,TB,CAR,326.0,0.0,0.0
2021,19,00-0019596,T.Brady,18.84,18.84,TB,PHI,271.0,0.0,0.0
2021,20,00-0019596,T.Brady,13.16,13.16,TB,LA,329.0,0.0,0.0
2021,18,00-0022824,A.Lee,0.0,0.0,ARI,SEA,0.0,0.0,0.0
2021,1,00-0022924,B.Roethlisberger,12.02,12.02,PIT,BUF,188.0,5.0,0.0
2021,2,00-0022924,B.Roethlisberger,13.8,13.8,PIT,LV,295.0,0.0,0.0
2021,3,00-0022924,B.Roethlisberger,13.22,13.22,PIT,CIN,318.0,5.0,0.0
2021,4,00-0022924,B.Roethlisberger,9.28,9.28,PIT,GB,232.0,0.0,0.0
2021,5,00-0022924,B.Roethlisberger,16.02,16.02,PIT,DEN,253.0,-1.0,0.0
2021,6,00-0022924,B.Roethlisberger,10.86,10.86,PIT,SEA,229.0,-3.0,0.0
2021,8,00-0022924,B.Roethlisberger,14.64,14.64,PIT,CLE,266.0,0.0,0.0
2021,9,00-0022924,B.Roethlisberger,16.2,16.2,PIT,CHI,205.0,0.0,0.0
2021,11,00-0022924,B.Roethlisberger,22.92,22.92,PIT,LAC,273.0,0.0,0.0
2021,12,00-0022924,B.Roethlisberger,8.52,8.52,PIT,CIN,263.0,0.0,0.0
2021,13,00-0022924,B.Roethlisberger,19.34,19.34,PIT,BAL,236.0,-1.0,0.0
2021,14,00-0022924,B.Roethlisberger,24.82,24.82,PIT,MIN,308.0,5.0,0.0
2021,15,00-0022924,B.Roethlisberger,11.92,11.92,PIT,TEN,148.0,0.0,0.0
2021,16,00-0022924,B.Roethlisberger,6.36,6.36,PIT,KC,159.0,0.0,0.0
2021,17,00-0022924,B.Roethlisberger,6.82,6.82,PIT,CLE,123.0,-1.0,0.0
2021,18,00-0022924,B.Roethlisberger,11.36,11.36,PIT,BAL,244.0,-4.0,0.0
2021,19,00-0022924,B.Roethlisberger,16.5,16.5,PIT,KC,215.0,-1.0,0.0
2021,1,00-0023459,A.Rodgers,1.32,1.32,GB,NO,133.0,0.0,0.0
2021,2,00-0023459,A.Rodgers,26.8,26.8,GB,DET,255.0,6.0,0.0
2021,3,00-0023459,A.Rodgers,19.04,18.04,GB,SF,261.0,0.0,-4.0
2021,4,00-0023459,A.Rodgers,24.12,24.12,GB,PIT,248.0,2.0,0.0
2021,5,00-0023459,A.Rodgers,19.76,19.76,GB,CIN,344.0,0.0,0.0
2021,6,00-0023459,A.Rodgers,23.7,23.7,GB,CHI,195.0,19.0,0.0
2021,7,00-0023459,A.Rodgers,24.66,24.66,GB,WAS,274.0,17.0,0.0
2021,8,00-0023459,A.Rodgers,15.66,15.66,GB,ARI,184.0,3.0,0.0
2021,10,00-0023459,A.Rodgers,10.48,10.48,GB,SEA,292.0,8.0,0.0
2021,11,00-0023459,A.Rodgers,33.5,33.5,GB,MIN,385.0,21.0,0.0
2021,12,00-0023459,A.Rodgers,26.28,26.28,GB,LA,307.0,0.0,0.0
2021,14,00-0023459,A.Rodgers,29.64,29.64,GB,CHI,341.0,0.0,0.0
2021,15,00-0023459,A.Rodgers,23.82,23.82,GB,BAL,268.0,11.0,0.0
2021,16,00-0023459,A.Rodgers,19.98,19.98,GB,CLE,202.0,-1.0,0.0
2021,17,00-0023459,A.Rodgers,20.32,20.32,GB,MIN,288.0,8.0,0.0
2021,18,00-0023459,A.Rodgers,14.22,14.22,GB,DET,138.0,7.0,0.0
2021,20,00-0023459,A.Rodgers,9.0,9.0,GB,SF,225.0,0.0,0.0
2021,1,00-0023682,R.Fitzpatrick,0.72,0.72,WAS,LAC,13.0,2.0,0.0
2021,1,00-0024243,M.Lewis,2.9,1.9,GB,NO,0.0,0.0,19.0
2021,4,00-0024243,M.Lewis,1.7,0.7,GB,PIT,0.0,0.0,7.0
2021,5,00-0024243,M.Lewis,5.4,3.4,GB,CIN,0.0,0.0,34.0
2021,6,00-0024243,M.Lewis,3.7,1.7,GB,CHI,0.0,0.0,17.0
2021,7,00-0024243,M.Lewis,6.1,3.1,GB,WAS,0.0,0.0,31.0
2021,8,00-0024243,M.Lewis,0.0,0.0,GB,ARI,0.0,0.0,0.0
2021,9,00-0024243,M.Lewis,0.9,-0.1,GB,KC,0.0,0.0,-1.0
2021,10,00-0024243,M.Lewis,3.0,1.0,GB,SEA,0.0,0.0,10.0
2021,12,00-0024243,M.Lewis,2.4,0.4,GB,LA,0.0,0.0,4.0
2021,14,00-0024243,M.Lewis,9.1,5.1,GB,CHI,0.0,0.0,51.0
2021,15,00-0024243,M.Lewis,7.0,4.0,GB,BAL,0.0,0.0,40.0
2021,16,00-0024243,M.Lewis,2.2,0.2,GB,CLE,0.0,0.0,2.0
2021,18,00-0024243,M.Lewis,0.0,0.0,GB,DET,0.0,0.0,0.0
2021,20,00-0024243,M.Lewis,-1.0,-2.0,GB,SF,0.0,0.0,0.0
2021,18,00-0024417,S.Koch,0.0,0.0,BAL,PIT,0.0,0.0,0.0
2021,9,00-0025394,A.Peterson,9.6,8.6,TEN,LA,0.0,21.0,5.0
2021,10,00-0025394,A.Peterson,3.0,2.0,TEN,NO,0.0,21.0,-1.0
2021,11,00-0025394,A.Peterson,6.4,4.4,TEN,HOU,0.0,40.0,4.0
2021,13,00-0025394,A.Peterson,7.6,7.6,SEA,SF,0.0,16.0,0.0
2021,1,00-0026035,D.Amendola,14.4,9.4,HOU,JAX,0.0,0.0,34.0
2021,2,00-0026035,D.Amendola,1.9,0.9,HOU,CLE,0.0,0.0,9.0
2021,7,00-0026035,D.Amendola,4.7,1.7,HOU,ARI,0.0,0.0,17.0
2021,8,00-0026035,D.Amendola,2.3,0.3,HOU,LA,0.0,0.0,3.0
2021,9,00-0026035,D.Amendola,7.9,4.9,HOU,MIA,0.0,0.0,49.0
2021,11,00-0026035,D.Amendola,0.0,0.0,HOU,TEN,0.0,0.0,0.0
2021,12,00-0026035,D.Amendola,5.3,2.3,HOU,NYJ,0.0,0.0,23.0
2021,18,00-0026035,D.Amendola,32.3,25.3,HOU,TEN,0.0,0.0,113.0
2021,1,00-0026143,M.Ryan,7.36,7.36,ATL,PHI,164.0,8.0,0.0
2021,2,00-0026143,M.Ryan,16.3,16.3,ATL,TB,300.0,3.0,0.0
2021,3,00-0026143,M.Ryan,15.62,15.62,ATL,NYG,243.0,-1.0,0.0
2021,4,00-0026143,M.Ryan,29.02,29.02,ATL,WAS,283.0,17.0,0.0
2021,5,00-0026143,M.Ryan,21.58,21.58,ATL,NYJ,342.0,-1.0,0.0
2021,7,00-0026143,M.Ryan,17.44,17.44,ATL,MIA,336.0,0.0,0.0
2021,8,00-0026143,M.Ryan,6.14,6.14,ATL,CAR,146.0,3.0,0.0
2021,9,00-0026143,M.Ryan,28.52,28.52,ATL,NO,343.0,8.0,0.0
2021,10,00-0026143,M.Ryan,0.68,0.68,ATL,DAL,117.0,0.0,0.0
2021,11,00-0026143,M.Ryan,2.12,2.12,ATL,NE,153.0,0.0,0.0
2021,12,00-0026143,M.Ryan,10.2,10.2,ATL,JAX,190.0,6.0,0.0
2021,13,00-0026143,M.Ryan,12.08,12.08,ATL,TB,297.0,2.0,0.0
2021,14,00-0026143,M.Ryan,11.9,11.9,ATL,CAR,190.0,3.0,0.0
2021,15,00-0026143,M.Ryan,13.44,13.44,ATL,SF,236.0,20.0,0.0
2021,16,00-0026143,M.Ryan,13.1,13.1,ATL,DET,215.0,5.0,0.0
2021,17,00-0026143,M.Ryan,6.58,6.58,ATL,BUF,197.0,7.0,0.0
2021,18,00-0026143,M.Ryan,10.84,10.84,ATL,NO,216.0,2.0,0.0
2021,10,00-0026158,J.Flacco,5.88,5.88,NYJ,BUF,47.0,0.0,0.0
2021,11,00-0026158,J.Flacco,17.94,17.94,NYJ,MIA,291.0,3.0,0.0
2021,1,00-0026189,D.Jackson,4.1,2.1,LA,CHI,0.0,0.0,21.0
2021,3,00-0026189,D.Jackson,21.0,18.0,LA,TB,0.0,0.0,120.0
2021,4,00-0026189,D.Jackson,1.6,0.6,LA,ARI,0.0,0.0,6.0
2021,5,00-0026189,D.Jackson,7.8,6.8,LA,SEA,0.0,0.0,68.0
2021,6,00-0026189,D.Jackson,1.6,0.6,LA,NYG,0.0,0.0,6.0
2021,7,00-0026189,D.Jackson,0.0,0.0,LA,DET,0.0,0.0,0.0
2021,10,00-0026189,D.Jackson,2.8,1.8,LV,KC,0.0,0.0,38.0
2021,11,00-0026189,D.Jackson,0.4,0.4,LV,CIN,0.0,4.0,0.0
2021,12,00-0026189,D.Jackson,19.2,16.2,LV,DAL,0.0,0.0,102.0
2021,13,00-0026189,D.Jackson,2.4,1.4,LV,WAS,0.0,0.0,14.0
2021,14,00-0026189,D.Jackson,2.9,1.9,LV,KC,0.0,0.0,19.0
2021,15,00-0026189,D.Jackson,2.1,1.1,LV,CLE,0.0,0.0,11.0
2021,16,00-0026189,D.Jackson,8.4,4.4,LV,DEN,0.0,0.0,44.0
2021,17,00-0026189,D.Jackson,1.5,0.5,LV,IND,0.0,0.0,5.0
2021,19,00-0026189,D.Jackson,3.6,2.6,LV,CIN,0.0,0.0,26.0
2021,7,00-0026197,C.Henne,3.68,3.68,KC,TEN,82.0,4.0,0.0
2021,10,00-0026197,C.Henne,-0.2,-0.2,KC,LV,0.0,-2.0,0.0
2021,14,00-0026197,C.Henne,-0.2,-0.2,KC,LV,0.0,-2.0,0.0
2021,16,00-0026197,C.Henne,0.0,0.0,KC,PIT,0.0,0.0,0.0
2021,8,00-0026300,J.Johnson,0.68,0.68,NYJ,CIN,17.0,0.0,0.0
2021,9,00-0026300,J.Johnson,24.48,24.48,NYJ,IND,317.0,18.0,0.0
2021,12,00-0026300,J.Johnson,2.0,2.0,NYJ,HOU,0.0,0.0,0.0
2021,16,00-0026300,J.Johnson,19.16,19.16,BAL,CIN,304.0,10.0,0.0
2021,1,00-0026498,M.Stafford,24.34,24.34,LA,CHI,321.0,-5.0,0.0
2021,2,00-0026498,M.Stafford,17.22,17.22,LA,IND,278.0,1.0,0.0
2021,3,00-0026498,M.Stafford,29.52,29.52,LA,TB,343.0,-2.0,0.0
2021,4,00-0026498,M.Stafford,19.3,19.3,LA,ARI,280.0,21.0,0.0
2021,5,00-0026498,M.Stafford,16.5,16.5,LA,SEA,365.0,-1.0,0.0
2021,6,00-0026498,M.Stafford,25.24,25.24,LA,NYG,251.0,12.0,0.0
2021,7,00-0026498,M.Stafford,27.16,27.16,LA,DET,334.0,-2.0,0.0
2021,8,00-0026498,M.Stafford,24.2,24.2,LA,HOU,305.0,0.0,0.0
2021,9,00-0026498,M.Stafford,13.06,13.06,LA,TEN,294.0,13.0,0.0
2021,10,00-0026498,M.Stafford,9.82,9.82,LA,SF,243.0,1.0,0.0
2021,12,00-0026498,M.Stafford,21.98,21.98,LA,GB,302.0,-1.0,0.0
2021,13,00-0026498,M.Stafford,24.0,24.0,LA,JAX,295.0,2.0,0.0
2021,14,00-0026498,M.Stafford,23.48,23.48,LA,ARI,287.0,0.0,0.0
2021,15,00-0026498,M.Stafford,15.46,15.46,LA,SEA,244.0,-3.0,0.0
2021,16,00-0026498,M.Stafford,6.68,6.68,LA,MIN,197.0,8.0,0.0
2021,17,00-0026498,M.Stafford,14.26,14.26,LA,BAL,309.0,-1.0,0.0
2021,18,00-0026498,M.Stafford,17.52,17.52,LA,SF,238.0,0.0,0.0
2021,19,00-0026498,M.Stafford,24.28,24.28,LA,ARI,202.0,22.0,0.0
2021,20,00-0026498,M.Stafford,29.24,29.24,LA,TB,366.0,6.0,0.0
2021,21,00-0026498,M.Stafford,20.28,20.28,LA,SF,337.0,8.0,0.0
2021,22,00-0026498,M.Stafford,19.92,19.92,LA,CIN,283.0,6.0,0.0
2021,14,00-0026544,C.Daniel,-0.2,-0.2,LAC,NYG,0.0,-2.0,0.0
2021,7,00-0026625,B.Hoyer,2.86,2.86,NE,NYJ,79.0,-3.0,0.0
2021,9,00-0026625,B.Hoyer,-0.3,-0.3,NE,CAR,0.0,-3.0,0.0
2021,10,00-0026625,B.Hoyer,7.2,7.2,NE,CLE,85.0,-2.0,0.0
2021,12,00-0026625,B.Hoyer,-0.1,-0.1,NE,TEN,0.0,-1.0,0.0
2021,17,00-0026625,B.Hoyer,2.62,2.62,NE,JAX,63.0,1.0,0.0
2021,1,00-0027061,J.Cook,10.6,5.6,LAC,WAS,0.0,0.0,56.0
2021,2,00-0027061,J.Cook,5.8,2.8,LAC,DAL,0.0,0.0,28.0
2021,3,00-0027061,J.Cook,4.7,2.7,LAC,KC,0.0,0.0,27.0
2021,4,00-0027061,J.Cook,19.0,13.0,LAC,LV,0.0,0.0,70.0
2021,5,00-0027061,J.Cook,3.9,2.9,LAC,CLE,0.0,0.0,29.0
2021,6,00-0027061,J.Cook,12.5,8.5,LAC,BAL,0.0,0.0,25.0
2021,8,00-0027061,J.Cook,4.5,2.5,LAC,NE,0.0,0.0,25.0
2021,9,00-0027061,J.Cook,10.8,6.8,LAC,PHI,0.0,0.0,48.0
2021,10,00-0027061,J.Cook,2.0,1.0,LAC,MIN,0.0,0.0,10.0
2021,11,00-0027061,J.Cook,5.8,2.8,LAC,PIT,0.0,0.0,28.0
2021,12,00-0027061,J.Cook,10.5,8.5,LAC,DEN,0.0,0.0,25.0
2021,13,00-0027061,J.Cook,5.9,2.9,LAC,CIN,0.0,0.0,29.0
2021,14,00-0027061,J.Cook,8.8,6.8,LAC,NYG,0.0,0.0,8.0
2021,15,00-0027061,J.Cook,6.2,3.2,LAC,KC,0.0,0.0,32.0
2021,16,00-0027061,J.Cook,9.4,6.4,LAC,HOU,0.0,0.0,44.0
2021,18,00-0027061,J.Cook,12.0,8.0,LAC,LV,0.0,0.0,80.0
2021,1,00-0027656,R.Gronkowski,29.0,21.0,TB,DAL,0.0,0.0,90.0
2021,2,00-0027656,R.Gronkowski,19.9,15.9,TB,ATL,0.0,0.0,39.0
2021,3,00-0027656,R.Gronkowski,9.5,5.5,TB,LA,0.0,0.0,55.0
2021,8,00-0027656,R.Gronkowski,0.0,0.0,TB,NO,0.0,0.0,0.0
2021,11,00-0027656,R.Gronkowski,13.1,7.1,TB,NYG,0.0,0.0,71.0
2021,12,00-0027656,R.Gronkowski,19.3,12.3,TB,IND,0.0,0.0,123.0
2021,13,00-0027656,R.Gronkowski,21.8,17.8,TB,ATL,0.0,0.0,58.0
2021,14,00-0027656,R.Gronkowski,11.2,6.2,TB,BUF,0.0,0.0,62.0
2021,15,00-0027656,R.Gronkowski,4.9,2.9,TB,NO,0.0,0.0,29.0
2021,16,00-0027656,R.Gronkowski,3.3,2.3,TB,CAR,0.0,0.0,23.0
2021,17,00-0027656,R.Gronkowski,18.5,11.5,TB,NYJ,0.0,0.0,115.0
2021,18,00-0027656,R.Gronkowski,20.7,13.7,TB,CAR,0.0,0.0,137.0
2021,19,00-0027656,R.Gronkowski,14.1,9.1,TB,PHI,0.0,0.0,31.0
2021,20,00-0027656,R.Gronkowski,12.5,8.5,TB,LA,0.0,0.0,85.0
2021,1,00-0027685,E.Sanders,9.2,5.2,BUF,PIT,0.0,0.0,52.0
2021,2,00-0027685,E.Sanders,6.8,4.8,BUF,MIA,0.0,0.0,48.0
2021,3,00-0027685,E.Sanders,26.4,21.4,BUF,WAS,0.0,0.0,94.0
2021,4,00-0027685,E.Sanders,13.1,8.1,BUF,HOU,0.0,7.0,74.0
2021,5,00-0027685,E.Sanders,20.4,17.4,BUF,KC,0.0,0.0,54.0
2021,6,00-0027685,E.Sanders,14.1,9.1,BUF,TEN,0.0,0.0,91.0
2021,8,00-0027685,E.Sanders,0.0,0.0,BUF,MIA,0.0,0.0,0.0
2021,9,00-0027685,E.Sanders,10.5,6.5,BUF,JAX,0.0,0.0,65.0
2021,10,00-0027685,E.Sanders,7.1,5.1,BUF,NYJ,0.0,24.0,27.0
2021,11,00-0027685,E.Sanders,5.6,2.6,BUF,IND,0.0,0.0,26.0
2021,12,00-0027685,E.Sanders,5.8,2.8,BUF,NO,0.0,0.0,28.0
2021,13,00-0027685,E.Sanders,5.2,2.2,BUF,NE,0.0,0.0,22.0
2021,14,00-0027685,E.Sanders,3.5,2.5,BUF,TB,0.0,0.0,25.0
2021,16,00-0027685,E.Sanders,4.0,2.0,BUF,NE,0.0,0.0,20.0
2021,19,00-0027685,E.Sanders,11.6,9.6,BUF,NE,0.0,0.0,36.0
2021,20,00-0027685,E.Sanders,2.6,1.6,BUF,KC,0.0,0.0,16.0
2021,4,00-0027688,C.McCoy,-0.2,-0.2,ARI,LA,0.0,-2.0,0.0
2021,6,00-0027688,C.McCoy,-0.3,-0.3,ARI,CLE,0.0,-3.0,0.0
2021,7,00-0027688,C.McCoy,-0.1,-0.1,ARI,HOU,0.0,-1.0,0.0
2021,9,00-0027688,C.McCoy,16.26,16.26,ARI,SF,249.0,23.0,0.0
2021,10,00-0027688,C.McCoy,0.18,0.18,ARI,CAR,107.0,-1.0,0.0
2021,11,00-0027688,C.McCoy,22.92,22.92,ARI,SEA,328.0,18.0,0.0
2021,15,00-0027688,C.McCoy,2.54,2.54,ARI,DET,56.0,3.0,0.0
2021,2,00-0027691,A.Roberts,4.5,3.5,HOU,CLE,0.0,0.0,35.0
2021,9,00-0027691,A.Roberts,0.9,0.9,LAC,PHI,0.0,9.0,0.0
2021,11,00-0027691,A.Roberts,0.4,0.4,LAC,PIT,0.0,4.0,0.0
2021,15,00-0027691,A.Roberts,0.6,0.6,LAC,KC,0.0,6.0,0.0
2021,17,00-0027691,A.Roberts,6.0,6.0,LAC,DEN,0.0,0.0,0.0
2021,1,00-0027696,J.Graham,2.1,1.1,CHI,LA,0.0,0.0,11.0
2021,3,00-0027696,J.Graham,0.0,0.0,CHI,CLE,0.0,0.0,0.0
2021,9,00-0027696,J.Graham,3.8,2.8,CHI,PIT,0.0,0.0,28.0
2021,11,00-0027696,J.Graham,4.5,2.5,CHI,BAL,0.0,0.0,25.0
2021,12,00-0027696,J.Graham,11.4,9.4,CHI,DET,0.0,0.0,34.0
2021,13,00-0027696,J.Graham,9.1,8.1,CHI,ARI,0.0,0.0,1.0
2021,14,00-0027696,J.Graham,2.9,0.9,CHI,GB,0.0,0.0,9.0
2021,15,00-0027696,J.Graham,2.3,1.3,CHI,MIN,0.0,0.0,13.0
2021,16,00-0027696,J.Graham,11.0,9.0,CHI,SEA,0.0,0.0,30.0
2021,17,00-0027696,J.Graham,0.0,0.0,CHI,NYG,0.0,0.0,0.0
2021,18,00-0027696,J.Graham,3.6,1.6,CHI,MIN,0.0,0.0,16.0
2021,1,00-0027793,A.Brown,23.7,18.7,TB,DAL,0.0,6.0,121.0
2021,2,00-0027793,A.Brown,2.7,1.7,TB,ATL,0.0,0.0,17.0
2021,4,00-0027793,A.Brown,13.3,6.3,TB,NE,0.0,0.0,63.0
2021,5,00-0027793,A.Brown,31.4,24.4,TB,MIA,0.0,0.0,124.0
2021,6,00-0027793,A.Brown,24.3,15.3,TB,PHI,0.0,0.0,93.0
2021,16,00-0027793,A.Brown,20.1,10.1,TB,CAR,0.0,0.0,101.0
2021,17,00-0027793,A.Brown,5.6,2.6,TB,NYJ,0.0,0.0,26.0
2021,11,00-0027857,T.Williams,0.0,0.0,SF,JAX,0.0,0.0,0.0
2021,10,00-0027939,C.Newton,11.72,11.72,CAR,ARI,8.0,14.0,0.0
2021,11,00-0027939,C.Newton,26.16,26.16,CAR,WAS,189.0,46.0,0.0
2021,12,00-0027939,C.Newton,6.18,6.18,CAR,MIA,92.0,5.0,0.0
2021,14,00-0027939,C.Newton,13.82,13.82,CAR,ATL,178.0,47.0,0.0
2021,15,00-0027939,C.Newton,23.34,23.34,CAR,BUF,156.0,71.0,0.0
2021,16,00-0027939,C.Newton,4.64,4.64,CAR,TB,61.0,42.0,0.0
2021,17,00-0027939,C.Newton,0.5,0.5,CAR,NO,0.0,5.0,0.0
2021,1,00-0027942,A.Green,4.5,2.5,ARI,TEN,0.0,0.0,25.0
2021,2,00-0027942,A.Green,13.4,10.4,ARI,MIN,0.0,0.0,44.0
2021,3,00-0027942,A.Green,16.2,11.2,ARI,JAX,0.0,0.0,112.0
2021,4,00-0027942,A.Green,17.7,12.7,ARI,LA,0.0,0.0,67.0
2021,5,00-0027942,A.Green,2.3,1.3,ARI,SF,0.0,0.0,13.0
2021,6,00-0027942,A.Green,18.9,13.9,ARI,CLE,0.0,0.0,79.0
2021,7,00-0027942,A.Green,9.6,6.6,ARI,HOU,0.0,0.0,66.0
2021,8,00-0027942,A.Green,10.0,5.0,ARI,GB,0.0,0.0,50.0
2021,10,00-0027942,A.Green,1.4,0.4,ARI,CAR,0.0,0.0,4.0
2021,11,00-0027942,A.Green,11.8,7.8,ARI,SEA,0.0,0.0,78.0
2021,13,00-0027942,A.Green,2.4,1.4,ARI,CHI,0.0,0.0,14.0
2021,14,00-0027942,A.Green,17.2,10.2,ARI,LA,0.0,0.0,102.0
2021,15,00-0027942,A.Green,10.4,6.4,ARI,DET,0.0,0.0,64.0
2021,16,00-0027942,A.Green,4.3,3.3,ARI,IND,0.0,0.0,33.0
2021,17,00-0027942,A.Green,10.4,7.4,ARI,DAL,0.0,0.0,74.0
2021,18,00-0027942,A.Green,6.3,2.3,ARI,SEA,0.0,0.0,23.0
2021,19,00-0027942,A.Green,0.0,0.0,ARI,LA,0.0,0.0,0.0
2021,1,00-0027944,J.Jones,5.9,2.9,TEN,ARI,0.0,0.0,29.0
2021,2,00-0027944,J.Jones,18.8,12.8,TEN,SEA,0.0,0.0,128.0
2021,3,00-0027944,J.Jones,7.7,4.7,TEN,IND,0.0,0.0,47.0
2021,6,00-0027944,J.Jones,8.9,5.9,TEN,BUF,0.0,0.0,59.0
2021,7,00-0027944,J.Jones,5.8,3.8,TEN,KC,0.0,0.0,38.0
2021,9,00-0027944,J.Jones,7.5,3.5,TEN,LA,0.0,0.0,35.0
2021,14,00-0027944,J.Jones,7.3,3.3,TEN,JAX,0.0,0.0,33.0
2021,15,00-0027944,J.Jones,0.0,0.0,TEN,PIT,0.0,0.0,0.0
2021,16,00-0027944,J.Jones,1.7,0.7,TEN,SF,0.0,0.0,7.0
2021,18,00-0027944,J.Jones,16.8,11.8,TEN,HOU,0.0,0.0,58.0
2021,20,00-0027944,J.Jones,12.2,6.2,TEN,CIN,0.0,0.0,62.0
2021,2,00-0027948,B.Gabbert,-0.3,-0.3,TB,ATL,0.0,-3.0,0.0
2021,5,00-0027948,B.Gabbert,1.54,1.54,TB,MIA,41.0,-1.0,0.0
2021,7,00-0027948,B.Gabbert,0.6,0.6,TB,CHI,15.0,0.0,0.0
2021,11,00-0027948,B.Gabbert,0.24,0.24,TB,NYG,11.0,-2.0,0.0
2021,16,00-0027948,B.Gabbert,0.0,0.0,TB,CAR,0.0,0.0,0.0
2021,18,00-0027948,B.Gabbert,-0.1,-0.1,TB,CAR,0.0,-1.0,0.0
2021,1,00-0027966,M.Ingram,14.5,14.5,HOU,JAX,0.0,85.0,0.0
2021,2,00-0027966,M.Ingram,5.0,4.0,HOU,CLE,0.0,41.0,-1.0
2021,3,00-0027966,M.Ingram,3.0,2.0,HOU,CAR,0.0,21.0,-1.0
2021,4,00-0027966,M.Ingram,2.4,2.4,HOU,BUF,0.0,24.0,0.0
2021,5,00-0027966,M.Ingram,4.1,4.1,HOU,NE,0.0,41.0,0.0
2021,6,00-0027966,M.Ingram,10.1,8.1,HOU,IND,0.0,73.0,8.0
2021,7,00-0027966,M.Ingram,5.7,2.7,HOU,ARI,0.0,9.0,18.0
2021,8,00-0027966,M.Ingram,7.2,5.2,NO,TB,0.0,27.0,25.0
2021,9,00-0027966,M.Ingram,11.4,6.4,NO,ATL,0.0,43.0,21.0
2021,10,00-0027966,M.Ingram,20.8,16.8,NO,TEN,0.0,47.0,61.0
2021,11,00-0027966,M.Ingram,15.3,9.3,NO,PHI,0.0,88.0,25.0
2021,13,00-0027966,M.Ingram,3.6,2.6,NO,DAL,0.0,28.0,-2.0
2021,15,00-0027966,M.Ingram,3.8,1.8,NO,TB,0.0,10.0,8.0
2021,16,00-0027966,M.Ingram,1.7,1.7,NO,MIA,0.0,17.0,0.0
2021,1,00-0027973,A.Dalton,5.54,5.54,CHI,LA,206.0,13.0,0.0
2021,2,00-0027973,A.Dalton,8.74,8.74,CHI,CIN,56.0,25.0,0.0
2021,5,00-0027973,A.Dalton,0.32,0.32,CHI,LV,8.0,0.0,0.0
2021,11,00-0027973,A.Dalton,16.04,16.04,CHI,BAL,201.0,0.0,0.0
2021,12,00-0027973,A.Dalton,15.78,15.78,CHI,DET,317.0,11.0,0.0
2021,13,00-0027973,A.Dalton,11.76,11.76,CHI,ARI,229.0,6.0,0.0
2021,17,00-0027973,A.Dalton,10.32,10.32,CHI,NYG,173.0,14.0,0.0
2021,18,00-0027973,A.Dalton,15.7,15.7,CHI,MIN,325.0,7.0,0.0
2021,1,00-0027981,K.Rudolph,2.8,0.8,NYG,DEN,0.0,0.0,8.0
2021,2,00-0027981,K.Rudolph,4.5,2.5,NYG,WAS,0.0,0.0,25.0
2021,4,00-0027981,K.Rudolph,4.4,2.4,NYG,NO,0.0,0.0,24.0
2021,5,00-0027981,K.Rudolph,2.4,1.4,NYG,DAL,0.0,0.0,14.0
2021,6,00-0027981,K.Rudolph,3.8,2.8,NYG,LA,0.0,0.0,8.0
2021,7,00-0027981,K.Rudolph,2.8,0.8,NYG,CAR,0.0,0.0,8.0
2021,8,00-0027981,K.Rudolph,9.2,7.2,NYG,KC,0.0,0.0,12.0
2021,9,00-0027981,K.Rudolph,6.0,2.0,NYG,LV,0.0,0.0,20.0
2021,11,00-0027981,K.Rudolph,3.8,2.8,NYG,TB,0.0,0.0,28.0
2021,13,00-0027981,K.Rudolph,3.8,1.8,NYG,MIA,0.0,0.0,18.0
2021,14,00-0027981,K.Rudolph,8.6,6.6,NYG,LAC,0.0,0.0,66.0
2021,15,00-0027981,K.Rudolph,1.9,0.9,NYG,DAL,0.0,0.0,9.0
2021,16,00-0027981,K.Rudolph,0.0,0.0,NYG,PHI,0.0,0.0,0.0
2021,17,00-0027981,K.Rudolph,0.0,0.0,NYG,CHI,0.0,0.0,0.0
2021,18,00-0027981,K.Rudolph,5.7,1.7,NYG,WAS,0.0,0.0,17.0
